54.327000,36.274000,150.000000
54.643000,36.274000,150.000000
54.327000,35.959000,150.000000
54.643000,35.959000,150.000000
53.696000,35.643000,150.000000
54.012000,35.643000,150.000000
54.327000,35.643000,150.000000
54.643000,35.643000,150.000000
54.958000,35.643000,150.000000
55.274000,35.643000,150.000000
53.696000,35.328000,150.000000
54.012000,35.328000,150.000000
54.327000,35.328000,150.000000
54.643000,35.328000,150.000000
54.958000,35.328000,150.000000
55.274000,35.328000,150.000000
53.696000,35.012000,150.000000
54.012000,35.012000,150.000000
54.327000,35.012000,150.000000
54.643000,35.012000,150.000000
54.958000,35.012000,150.000000
55.274000,35.012000,150.000000
55.589000,35.012000,150.000000
55.905000,35.012000,150.000000
53.696000,34.696000,150.000000
54.012000,34.696000,150.000000
54.327000,34.696000,150.000000
54.643000,34.696000,150.000000
54.958000,34.696000,150.000000
55.274000,34.696000,150.000000
55.589000,34.696000,150.000000
55.905000,34.696000,150.000000
54.054000,34.610000,151.000000
54.012000,34.381000,150.000000
54.327000,34.381000,150.000000
54.643000,34.381000,150.000000
54.958000,34.381000,150.000000
55.274000,34.381000,150.000000
55.589000,34.381000,150.000000
55.905000,34.381000,150.000000
56.595000,34.610000,151.000000
56.913000,34.610000,151.000000
57.230000,34.610000,151.000000
57.548000,34.610000,151.000000
58.249000,34.839000,152.000000
58.569000,34.839000,152.000000
54.054000,34.293000,151.000000
54.372000,34.293000,151.000000
54.689000,34.293000,151.000000
55.007000,34.293000,151.000000
55.325000,34.293000,151.000000
55.642000,34.293000,151.000000
55.960000,34.293000,151.000000
56.277000,34.293000,151.000000
56.595000,34.293000,151.000000
56.913000,34.293000,151.000000
57.230000,34.293000,151.000000
57.548000,34.293000,151.000000
57.866000,34.293000,151.000000
58.569000,34.520000,152.000000
53.419000,33.975000,151.000000
53.736000,33.975000,151.000000
54.054000,33.975000,151.000000
54.372000,33.975000,151.000000
54.689000,33.975000,151.000000
55.007000,33.975000,151.000000
55.325000,33.975000,151.000000
55.642000,33.975000,151.000000
55.960000,33.975000,151.000000
56.277000,33.975000,151.000000
56.595000,33.975000,151.000000
57.290000,34.200000,152.000000
57.609000,34.200000,152.000000
57.929000,34.200000,152.000000
58.249000,34.200000,152.000000
58.569000,34.200000,152.000000
58.888000,34.200000,152.000000
59.208000,34.200000,152.000000
60.563000,34.425000,153.000000
60.885000,34.425000,153.000000
61.207000,34.425000,153.000000
61.529000,34.425000,153.000000
61.851000,34.425000,153.000000
62.172000,34.425000,153.000000
62.494000,34.425000,153.000000
62.816000,34.425000,153.000000
63.138000,34.425000,153.000000
63.460000,34.425000,153.000000
53.419000,33.657000,151.000000
53.736000,33.657000,151.000000
54.054000,33.657000,151.000000
54.372000,33.657000,151.000000
54.689000,33.657000,151.000000
55.007000,33.657000,151.000000
55.325000,33.657000,151.000000
55.642000,33.657000,151.000000
55.960000,33.657000,151.000000
56.650000,33.880000,152.000000
56.970000,33.880000,152.000000
57.290000,33.880000,152.000000
57.609000,33.880000,152.000000
57.929000,33.880000,152.000000
58.249000,33.880000,152.000000
58.569000,33.880000,152.000000
58.888000,33.880000,152.000000
59.208000,33.880000,152.000000
60.563000,34.103000,153.000000
60.885000,34.103000,153.000000
61.207000,34.103000,153.000000
61.529000,34.103000,153.000000
