0.098999,0.055695,-0.190674
0.099365,0.055695,-0.190674
0.100647,0.055695,-0.190674
0.101074,0.055695,-0.190674
0.101501,0.055695,-0.190674
0.101868,0.055695,-0.190674
0.107727,0.055695,-0.190674
0.108154,0.055695,-0.190674
0.109009,0.055695,-0.190674
0.109436,0.055695,-0.190674
0.109802,0.055695,-0.190674
0.110229,0.055695,-0.190674
0.110657,0.055695,-0.190674
0.111084,0.055695,-0.190674
0.111511,0.055695,-0.190674
0.111938,0.055695,-0.190674
0.112305,0.055695,-0.190674
0.112732,0.055695,-0.190674
0.113159,0.055695,-0.190674
0.113586,0.055695,-0.190674
0.114014,0.055695,-0.190674
0.114441,0.055695,-0.190674
0.120667,0.055695,-0.190674
0.121094,0.055695,-0.190674
0.121521,0.055695,-0.190674
0.121948,0.055695,-0.190674
0.122498,0.055786,-0.190918
0.122925,0.055786,-0.190918
0.123352,0.055786,-0.190918
0.123596,0.055695,-0.190674
0.124023,0.055695,-0.190674
0.124451,0.055695,-0.190674
0.124878,0.055695,-0.190674
0.093140,0.055298,-0.190674
0.094788,0.055298,-0.190674
0.095215,0.055298,-0.190674
0.095642,0.055298,-0.190674
0.096069,0.055298,-0.190674
0.096497,0.055298,-0.190674
0.096863,0.055298,-0.190674
0.097290,0.055298,-0.190674
0.097717,0.055298,-0.190674
0.098144,0.055298,-0.190674
0.098572,0.055298,-0.190674
0.098999,0.055298,-0.190674
0.099365,0.055298,-0.190674
0.099793,0.055298,-0.190674
0.100220,0.055298,-0.190674
0.100647,0.055298,-0.190674
0.101074,0.055298,-0.190674
0.101501,0.055298,-0.190674
0.101868,0.055298,-0.190674
0.102295,0.055298,-0.190674
0.102722,0.055298,-0.190674
0.103149,0.055298,-0.190674
0.103577,0.055298,-0.190674
0.104004,0.055298,-0.190674
0.104370,0.055298,-0.190674
0.104797,0.055298,-0.190674
0.105225,0.055298,-0.190674
0.105652,0.055298,-0.190674
0.106079,0.055298,-0.190674
0.106506,0.055298,-0.190674
0.106873,0.055298,-0.190674
0.107300,0.055298,-0.190674
0.107727,0.055298,-0.190674
0.108154,0.055298,-0.190674
0.108582,0.055298,-0.190674
0.109009,0.055298,-0.190674
0.109436,0.055298,-0.190674
0.109802,0.055298,-0.190674
0.110229,0.055298,-0.190674
0.110657,0.055298,-0.190674
0.111084,0.055298,-0.190674
0.111511,0.055298,-0.190674
0.112061,0.055359,-0.190918
0.112488,0.055359,-0.190918
0.112915,0.055359,-0.190918
0.113281,0.055359,-0.190918
0.113708,0.055359,-0.190918
0.114014,0.055298,-0.190674
0.114441,0.055298,-0.190674
0.114807,0.055298,-0.190674
0.115234,0.055298,-0.190674
0.115662,0.055298,-0.190674
0.119446,0.055298,-0.190674
0.119812,0.055298,-0.190674
0.120422,0.055359,-0.190918
0.120850,0.055359,-0.190918
0.121277,0.055359,-0.190918
0.121643,0.055359,-0.190918
0.122253,0.055420,-0.191162
0.122681,0.055420,-0.191162
0.123108,0.055420,-0.191162
0.123352,0.055359,-0.190918
0.123779,0.055359,-0.190918
0.124207,0.055359,-0.190918
0.124756,0.055420,-0.191162
0.125000,0.055359,-0.190918
0.125244,0.055298,-0.190674
0.125610,0.055298,-0.190674
0.128540,0.055298,-0.190674
0.129028,0.055298,-0.190674
0.129395,0.055298,-0.190674
0.129883,0.055298,-0.190674
0.130249,0.055298,-0.190674
0.130615,0.055298,-0.190674
0.131104,0.055298,-0.190674
0.131470,0.055298,-0.190674
0.086853,0.054871,-0.190674
0.087280,0.054871,-0.190674
0.087707,0.054871,-0.190674
0.088135,0.054871,-0.190674
0.088562,0.054871,-0.190674
0.091858,0.054871,-0.190674
0.092285,0.054871,-0.190674
0.092712,0.054871,-0.190674
0.093140,0.054871,-0.190674
0.093567,0.054871,-0.190674
0.093933,0.054871,-0.190674
0.094360,0.054871,-0.190674
0.094788,0.054871,-0.190674
0.095215,0.054871,-0.190674
0.095642,0.054871,-0.190674
0.096069,0.054871,-0.190674
0.096497,0.054871,-0.190674
0.096863,0.054871,-0.190674
0.097290,0.054871,-0.190674
0.097717,0.054871,-0.190674
0.098267,0.054932,-0.190918
0.098694,0.054932,-0.190918
0.099243,0.055023,-0.191162
0.099670,0.055023,-0.191162
0.100098,0.055023,-0.191162
0.100464,0.055023,-0.191162
0.100891,0.055023,-0.191162
0.101318,0.055023,-0.191162
0.101624,0.054932,-0.190918
0.102051,0.054932,-0.190918
0.102417,0.054932,-0.190918
0.102844,0.054932,-0.190918
0.103394,0.055023,-0.191162
0.103699,0.054932,-0.190918
0.104004,0.054871,-0.190674
0.104370,0.054871,-0.190674
0.104797,0.054871,-0.190674
0.105347,0.054932,-0.190918
0.105774,0.054932,-0.190918
0.106323,0.055023,-0.191162
0.106750,0.055023,-0.191162
0.107056,0.054932,-0.190918
0.107483,0.054932,-0.190918
0.108032,0.055023,-0.191162
0.108459,0.055023,-0.191162
0.108887,0.055023,-0.191162
0.109253,0.055023,-0.191162
0.109680,0.055023,-0.191162
0.110107,0.055023,-0.191162
0.110413,0.054932,-0.190918
0.110779,0.054932,-0.190918
0.111206,0.054932,-0.190918
0.111633,0.054932,-0.190918
0.112061,0.054932,-0.190918
0.112488,0.054932,-0.190918
0.112915,0.054932,-0.190918
0.113281,0.054932,-0.190918
0.113892,0.055023,-0.191162
0.114319,0.055023,-0.191162
0.114563,0.054932,-0.190918
0.114990,0.054932,-0.190918
0.115234,0.054871,-0.190674
0.115662,0.054871,-0.190674
0.116089,0.054871,-0.190674
0.116516,0.054871,-0.190674
0.117737,0.054871,-0.190674
0.118164,0.054871,-0.190674
0.118591,0.054871,-0.190674
0.119019,0.054871,-0.190674
0.119446,0.054871,-0.190674
0.119995,0.054932,-0.190918
0.120544,0.055023,-0.191162
0.120972,0.055023,-0.191162
0.121582,0.055084,-0.191406
0.122009,0.055084,-0.191406
0.122437,0.055084,-0.191406
0.122498,0.054932,-0.190918
0.123108,0.055023,-0.191162
0.123657,0.055084,-0.191406
0.124084,0.055084,-0.191406
0.124512,0.055084,-0.191406
0.124939,0.055084,-0.191406
0.125366,0.055084,-0.191406
0.125610,0.055023,-0.191162
0.125977,0.055023,-0.191162
0.126221,0.054932,-0.190918
0.126709,0.054932,-0.190918
0.126953,0.054871,-0.190674
0.127319,0.054871,-0.190674
0.127686,0.054871,-0.190674
0.128174,0.054871,-0.190674
0.128540,0.054871,-0.190674
0.129028,0.054871,-0.190674
0.129639,0.054932,-0.190918
0.130005,0.054932,-0.190918
0.130615,0.055023,-0.191162
0.130981,0.055023,-0.191162
0.131226,0.054932,-0.190918
0.131714,0.054932,-0.190918
0.084351,0.054443,-0.190674
0.084778,0.054443,-0.190674
0.085205,0.054443,-0.190674
0.085632,0.054443,-0.190674
0.086060,0.054443,-0.190674
0.086426,0.054443,-0.190674
0.086853,0.054443,-0.190674
0.087280,0.054443,-0.190674
0.087707,0.054443,-0.190674
0.088135,0.054443,-0.190674
0.088562,0.054443,-0.190674
0.088928,0.054443,-0.190674
0.089356,0.054443,-0.190674
0.089783,0.054443,-0.190674
0.090210,0.054443,-0.190674
0.090637,0.054443,-0.190674
0.091187,0.054535,-0.190918
0.091553,0.054535,-0.190918
0.091980,0.054535,-0.190918
0.092285,0.054443,-0.190674
0.092712,0.054443,-0.190674
0.093140,0.054443,-0.190674
0.093689,0.054535,-0.190918
0.094116,0.054535,-0.190918
0.094482,0.054535,-0.190918
0.094788,0.054443,-0.190674
0.095215,0.054443,-0.190674
0.095764,0.054535,-0.190918
0.096191,0.054535,-0.190918
0.096619,0.054535,-0.190918
0.097168,0.054596,-0.191162
0.097534,0.054596,-0.191162
0.097961,0.054596,-0.191162
0.098511,0.054657,-0.191406
0.098938,0.054657,-0.191406
0.099487,0.054748,-0.191650
0.099915,0.054748,-0.191650
0.100342,0.054748,-0.191650
0.100769,0.054748,-0.191650
0.101196,0.054748,-0.191650
0.101440,0.054657,-0.191406
0.101868,0.054657,-0.191406
0.102295,0.054657,-0.191406
0.102722,0.054657,-0.191406
0.103027,0.054596,-0.191162
0.103394,0.054596,-0.191162
0.103821,0.054596,-0.191162
0.104248,0.054596,-0.191162
0.104675,0.054596,-0.191162
0.105103,0.054596,-0.191162
0.105652,0.054657,-0.191406
0.106079,0.054657,-0.191406
0.106628,0.054748,-0.191650
0.107056,0.054748,-0.191650
0.107300,0.054657,-0.191406
0.107727,0.054657,-0.191406
0.108154,0.054657,-0.191406
0.108704,0.054748,-0.191650
0.109009,0.054657,-0.191406
0.109436,0.054657,-0.191406
0.109985,0.054748,-0.191650
0.110229,0.054657,-0.191406
0.110657,0.054657,-0.191406
0.111084,0.054657,-0.191406
0.111511,0.054657,-0.191406
0.111938,0.054657,-0.191406
0.112366,0.054657,-0.191406
0.112793,0.054657,-0.191406
0.113220,0.054657,-0.191406
0.113464,0.054596,-0.191162
0.113892,0.054596,-0.191162
0.114319,0.054596,-0.191162
0.114563,0.054535,-0.190918
0.114990,0.054535,-0.190918
0.115417,0.054535,-0.190918
0.115662,0.054443,-0.190674
0.116089,0.054443,-0.190674
0.116516,0.054443,-0.190674
0.116943,0.054443,-0.190674
0.117310,0.054443,-0.190674
0.117737,0.054443,-0.190674
0.118164,0.054443,-0.190674
0.118591,0.054443,-0.190674
0.119141,0.054535,-0.190918
0.119446,0.054443,-0.190674
0.120178,0.054596,-0.191162
0.120728,0.054657,-0.191406
0.121155,0.054657,-0.191406
0.121399,0.054596,-0.191162
0.121826,0.054596,-0.191162
0.122437,0.054657,-0.191406
0.122803,0.054657,-0.191406
0.123230,0.054657,-0.191406
0.123840,0.054748,-0.191650
0.124268,0.054748,-0.191650
0.124695,0.054748,-0.191650
0.125000,0.054748,-0.191650
0.125488,0.054748,-0.191650
0.125732,0.054657,-0.191406
0.126099,0.054657,-0.191406
0.126343,0.054596,-0.191162
0.126709,0.054535,-0.190918
0.127075,0.054535,-0.190918
0.127441,0.054535,-0.190918
0.127930,0.054535,-0.190918
0.128296,0.054535,-0.190918
0.128906,0.054596,-0.191162
0.129517,0.054657,-0.191406
0.129883,0.054657,-0.191406
0.130371,0.054657,-0.191406
0.130981,0.054748,-0.191650
0.131348,0.054748,-0.191650
0.131714,0.054748,-0.191650
0.132202,0.054748,-0.191650
0.075623,0.054047,-0.190674
0.075989,0.054047,-0.190674
0.076416,0.054047,-0.190674
0.076843,0.054047,-0.190674
0.077271,0.054047,-0.190674
0.077698,0.054047,-0.190674
0.078125,0.054047,-0.190674
0.078491,0.054047,-0.190674
0.078919,0.054047,-0.190674
0.079346,0.054047,-0.190674
0.079773,0.054047,-0.190674
0.080200,0.054047,-0.190674
0.080627,0.054047,-0.190674
0.080994,0.054047,-0.190674
0.081421,0.054047,-0.190674
0.081848,0.054047,-0.190674
0.082275,0.054047,-0.190674
0.082703,0.054047,-0.190674
0.083130,0.054047,-0.190674
0.083557,0.054047,-0.190674
0.083923,0.054047,-0.190674
0.084351,0.054047,-0.190674
0.084778,0.054047,-0.190674
0.085205,0.054047,-0.190674
0.085754,0.054108,-0.190918
0.086121,0.054108,-0.190918
0.086426,0.054047,-0.190674
0.086853,0.054047,-0.190674
0.087280,0.054047,-0.190674
0.087707,0.054047,-0.190674
0.088135,0.054047,-0.190674
0.088562,0.054047,-0.190674
0.088928,0.054047,-0.190674
0.089478,0.054108,-0.190918
0.089905,0.054108,-0.190918
0.090332,0.054108,-0.190918
0.090637,0.054047,-0.190674
0.091187,0.054108,-0.190918
0.091553,0.054108,-0.190918
0.091980,0.054108,-0.190918
0.092407,0.054108,-0.190918
0.092956,0.054169,-0.191162
0.093384,0.054169,-0.191162
0.093811,0.054169,-0.191162
0.094238,0.054169,-0.191162
0.094604,0.054169,-0.191162
0.095032,0.054169,-0.191162
0.095459,0.054169,-0.191162
0.095886,0.054169,-0.191162
0.096435,0.054260,-0.191406
0.096863,0.054260,-0.191406
0.097412,0.054321,-0.191650
0.097839,0.054321,-0.191650
0.098206,0.054321,-0.191650
0.098633,0.054321,-0.191650
